crop,soil_type,growth_stage,n_status,p_status,k_status,recommended_fertilizer,dosage_kg_per_acre,application_method,advisory_en,advisory_hi,advisory_bho,advisory_pa,advisory_mr,source_type,review_status
soybean,sandy_loam,vegetative,low,balanced,balanced,Urea + FYM,63,split_dose_root_zone,"For soybean at vegetative, apply Urea + FYM (63 kg/acre) via split_dose_root_zone and re-check in 7 days.",soybean के vegetative चरण में Urea + FYM (63 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,soybean के vegetative दौर में Urea + FYM (63 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ vegetative ਪੜਾਅ ਵਿੱਚ Urea + FYM (63 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या vegetative टप्प्यात Urea + FYM (63 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,sandy_loam,vegetative,balanced,low,balanced,DAP / SSP blend,47,basal_application,"For soybean at vegetative, apply DAP / SSP blend (47 kg/acre) via basal_application and re-check in 7 days.",soybean के vegetative चरण में DAP / SSP blend (47 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,soybean के vegetative दौर में DAP / SSP blend (47 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ vegetative ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (47 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या vegetative टप्प्यात DAP / SSP blend (47 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,sandy_loam,vegetative,balanced,balanced,low,MOP (Muriate of Potash),43,side_dressing,"For soybean at vegetative, apply MOP (Muriate of Potash) (43 kg/acre) via side_dressing and re-check in 7 days.",soybean के vegetative चरण में MOP (Muriate of Potash) (43 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,soybean के vegetative दौर में MOP (Muriate of Potash) (43 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ vegetative ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (43 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या vegetative टप्प्यात MOP (Muriate of Potash) (43 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,sandy_loam,vegetative,balanced,balanced,balanced,NPK 19:19:19 balanced feed,35,foliar_plus_basal,"For soybean at vegetative, apply NPK 19:19:19 balanced feed (35 kg/acre) via foliar_plus_basal and re-check in 7 days.",soybean के vegetative चरण में NPK 19:19:19 balanced feed (35 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,soybean के vegetative दौर में NPK 19:19:19 balanced feed (35 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ vegetative ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (35 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या vegetative टप्प्यात NPK 19:19:19 balanced feed (35 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,sandy_loam,vegetative,high,balanced,balanced,Biofertilizer + irrigation flush,23,soil_correction,"For soybean at vegetative, apply Biofertilizer + irrigation flush (23 kg/acre) via soil_correction and re-check in 7 days.",soybean के vegetative चरण में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,soybean के vegetative दौर में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ vegetative ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (23 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या vegetative टप्प्यात Biofertilizer + irrigation flush (23 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,loamy,flowering_fruiting,low,balanced,balanced,Urea + FYM,62,split_dose_root_zone,"For soybean at flowering_fruiting, apply Urea + FYM (62 kg/acre) via split_dose_root_zone and re-check in 7 days.",soybean के flowering_fruiting चरण में Urea + FYM (62 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में Urea + FYM (62 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (62 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात Urea + FYM (62 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,loamy,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,41,basal_application,"For soybean at flowering_fruiting, apply DAP / SSP blend (41 kg/acre) via basal_application and re-check in 7 days.",soybean के flowering_fruiting चरण में DAP / SSP blend (41 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में DAP / SSP blend (41 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (41 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात DAP / SSP blend (41 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,loamy,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),50,side_dressing,"For soybean at flowering_fruiting, apply MOP (Muriate of Potash) (50 kg/acre) via side_dressing and re-check in 7 days.",soybean के flowering_fruiting चरण में MOP (Muriate of Potash) (50 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में MOP (Muriate of Potash) (50 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (50 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (50 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,loamy,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,37,foliar_plus_basal,"For soybean at flowering_fruiting, apply NPK 19:19:19 balanced feed (37 kg/acre) via foliar_plus_basal and re-check in 7 days.",soybean के flowering_fruiting चरण में NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,loamy,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,26,soil_correction,"For soybean at flowering_fruiting, apply Biofertilizer + irrigation flush (26 kg/acre) via soil_correction and re-check in 7 days.",soybean के flowering_fruiting चरण में Biofertilizer + irrigation flush (26 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में Biofertilizer + irrigation flush (26 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (26 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (26 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,clay,flowering_fruiting,low,balanced,balanced,Urea + FYM,64,split_dose_root_zone,"For soybean at flowering_fruiting, apply Urea + FYM (64 kg/acre) via split_dose_root_zone and re-check in 7 days.",soybean के flowering_fruiting चरण में Urea + FYM (64 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में Urea + FYM (64 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Urea + FYM (64 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात Urea + FYM (64 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,clay,flowering_fruiting,balanced,low,balanced,DAP / SSP blend,51,basal_application,"For soybean at flowering_fruiting, apply DAP / SSP blend (51 kg/acre) via basal_application and re-check in 7 days.",soybean के flowering_fruiting चरण में DAP / SSP blend (51 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में DAP / SSP blend (51 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (51 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात DAP / SSP blend (51 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,clay,flowering_fruiting,balanced,balanced,low,MOP (Muriate of Potash),44,side_dressing,"For soybean at flowering_fruiting, apply MOP (Muriate of Potash) (44 kg/acre) via side_dressing and re-check in 7 days.",soybean के flowering_fruiting चरण में MOP (Muriate of Potash) (44 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में MOP (Muriate of Potash) (44 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (44 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात MOP (Muriate of Potash) (44 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,clay,flowering_fruiting,balanced,balanced,balanced,NPK 19:19:19 balanced feed,37,foliar_plus_basal,"For soybean at flowering_fruiting, apply NPK 19:19:19 balanced feed (37 kg/acre) via foliar_plus_basal and re-check in 7 days.",soybean के flowering_fruiting चरण में NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात NPK 19:19:19 balanced feed (37 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
soybean,clay,flowering_fruiting,high,balanced,balanced,Biofertilizer + irrigation flush,27,soil_correction,"For soybean at flowering_fruiting, apply Biofertilizer + irrigation flush (27 kg/acre) via soil_correction and re-check in 7 days.",soybean के flowering_fruiting चरण में Biofertilizer + irrigation flush (27 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,soybean के flowering_fruiting दौर में Biofertilizer + irrigation flush (27 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,soybean ਦੇ flowering_fruiting ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (27 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,soybean च्या flowering_fruiting टप्प्यात Biofertilizer + irrigation flush (27 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
